bus_id,name,country,long_type,capacity,longitude,latitude,type,category
4505,Solar FR 657,FR,solar,4.85225,-0.472411999999992,44.840291,PV,R
4469,Solar FR 658,FR,solar,4.005109999999999,2.471924,51.020666,PV,R
4732,Solar FR 659,FR,solar,1.6684,6.08642599999999,44.158563,PV,R
4569,Solar FR 660,FR,solar,5.756205000000001,1.77978500000001,42.690511,PV,R
6164,Solar FR 661,FR,solar,19.11275999999999,-2.30712900000001,47.916342,PV,R
6146,Solar FR 662,FR,solar,16.813260000000007,-2.63671899999999,47.643186,PV,R
6551,Solar FR 663,FR,solar,1.92965,-1.65893599999999,43.381098,PV,R
6951,Solar FR 664,FR,solar,1.04409,3.56979699528977,47.9598457410931,PV,R
4647,Solar FR 665,FR,solar,6.46955,4.20776400000001,44.676466,PV,R
6066,Solar FR 666,FR,solar,122.99710999999988,2.88940400000001,42.690511,PV,R
4625,Solar FR 667,FR,solar,6.848680000000002,3.22998,45.598666,PV,R
6156,Solar FR 668,FR,solar,5.03378,-1.51611300000001,47.26432,PV,R
5857,Solar FR 669,FR,solar,41.13158999999996,3.42773400000001,46.346928,PV,R
4485,Solar FR 670,FR,solar,50.91507000000002,0.571288999999998,43.125043,PV,R
5024,Solar FR 671,FR,solar,0.10779999999999999,6.83349599999999,46.065608,PV,R
5861,Solar FR 672,FR,solar,0.7315999999999999,6.70165999999999,49.296472,PV,R
4477,Solar FR 673,FR,solar,2.84977,-0.406494000000004,42.940339,PV,R
4909,Solar FR 674,FR,solar,15.330400000000001,4.251709,48.987427,PV,R
7403,Solar FR 675,FR,solar,0.16634,1.40522192445109,50.0012999491174,PV,R
4800,Solar FR 676,FR,solar,5.195890000000004,6.591797,47.383474,PV,R
6147,Solar FR 677,FR,solar,7.361789999999998,-2.28515599999999,47.309034,PV,R
6065,Solar FR 678,FR,solar,14.787560000000001,-0.241699000000011,45.135555,PV,R
7330,Solar FR 679,FR,solar,1.2771500000000002,-0.286954540553711,44.9642377558146,PV,R
7399,Solar FR 680,FR,solar,3.547690000000001,-3.77929700000001,47.916342,PV,R
4785,Solar FR 681,FR,solar,3.86153,5.41625999999999,46.217852,PV,R
5069,Solar FR 682,FR,solar,3.057664,5.789795,46.065608,PV,R
4831,Solar FR 683,FR,solar,9.054580000000005,0.681152000000009,48.734455,PV,R
4820,Solar FR 684,FR,solar,10.651190000000001,2.62573200000001,47.768868,PV,R
5034,Solar FR 685,FR,solar,2.179356,6.38305700000001,45.874712,PV,R
4489,Solar FR 686,FR,solar,53.231059999999985,1.29638700000001,43.468868,PV,R
5512,Solar FR 687,FR,solar,0.05348,6.932373,46.513516,PV,R
4561,Solar FR 688,FR,solar,4.334149999999999,0.483397999999997,48.312428,PV,R
6167,Solar FR 689,FR,solar,2.7606300000000004,-1.461182,43.34915,PV,R
4559,Solar FR 690,FR,solar,18.875349999999997,0.76904300000001,47.539455,PV,R
4516,Solar FR 691,FR,solar,134.79721000000004,1.373291,43.905808,PV,R
4993,Solar FR 692,FR,solar,1.9138250000000008,6.097412,49.267805,PV,R
4949,Solar FR 693,FR,solar,23.977930000000004,3.14209,50.380502,PV,R
4760,Solar FR 694,FR,solar,2.762550000000001,5.438232,45.73686,PV,R
7328,Solar FR 695,FR,solar,0.1656,6.191894654608,48.9600236529823,PV,R
5017,Solar FR 696,FR,solar,1.57557,7.822266,48.676454,PV,R
4813,Solar FR 697,FR,solar,10.202644000000001,1.58203099999999,48.385442,PV,R
4846,Solar FR 698,FR,solar,20.011139999999997,1.75781199999999,48.965794,PV,R
6958,Solar FR 699,FR,solar,4.40582,0.556197932605753,48.2910128424303,PV,R
6007,Solar FR 700,FR,solar,6.25476,1.77978500000001,48.334343,PV,R
5066,Solar FR 701,FR,solar,26.346189999999993,3.92211899999999,45.104546,PV,R
4684,Solar FR 702,FR,solar,29.69184,4.866943,45.298075,PV,R
4645,Solar FR 703,FR,solar,7.410549999999998,4.020996,44.504341,PV,R
4607,Solar FR 704,FR,solar,22.272109999999994,3.29589800000001,44.824708,PV,R
7342,Solar FR 705,FR,solar,1.0729499999999998,-1.40456002265463,47.2253074853447,PV,R
4385,Solar FR 706,FR,solar,0.19183,5.614014,49.560852,PV,R
4773,Solar FR 707,FR,solar,0.08255,6.69067400000001,45.251688,PV,R
7459,Solar FR 708,FR,solar,4.34067,6.547852,49.102645,PV,R
4797,Solar FR 709,FR,solar,8.798189999999998,6.405029,46.301406,PV,R
4552,Solar FR 710,FR,solar,15.23572,0.164794999999993,48.334343,PV,R
7741,Solar FR 711,FR,solar,61.31423000000004,-0.626221000000005,45.95115,PV,R
4733,Solar FR 712,FR,solar,30.276830000000004,6.08642599999999,44.0718,PV,R
4671,Solar FR 713,FR,solar,28.56881999999998,3.98803700000001,46.004593,PV,R
4745,Solar FR 714,FR,solar,1.15523,7.56958000000001,43.834527,PV,R
7380,Solar FR 715,FR,solar,0.09,4.55338798726329,46.5984550432742,PV,R
6166,Solar FR 716,FR,solar,7.4984199999999985,-1.64794900000001,48.063397,PV,R
5958,Solar FR 717,FR,solar,68.84604000000002,5.81176799999999,43.739352,PV,R
4614,Solar FR 718,FR,solar,7.618549999999999,2.19726599999999,45.267155,PV,R
6938,Solar FR 719,FR,solar,22.62889999999999,-1.4063738043641,47.4365741379546,PV,R
6006,Solar FR 720,FR,solar,1.8762199999999998,2.06542999999999,47.724545,PV,R
6155,Solar FR 721,FR,solar,17.34484,-1.61498999999999,47.129951,PV,R
4565,Solar FR 722,FR,solar,25.423650000000002,5.16357399999999,43.644026,PV,R
4841,Solar FR 723,FR,solar,0.92187,1.31835899999999,49.353756,PV,R
6008,Solar FR 724,FR,solar,0.17213,6.064453,49.482401,PV,R
4725,Solar FR 725,FR,solar,96.90428999999997,6.07543900000001,43.317185,PV,R
6071,Solar FR 726,FR,solar,1.18659,6.097412,48.363549,PV,R
4590,Solar FR 727,FR,solar,39.55965,2.31811500000001,43.524655,PV,R
4693,Solar FR 728,FR,solar,17.38396,4.79003900000001,45.882361,PV,R
5015,Solar FR 729,FR,solar,1.552217,7.75634799999999,48.552978,PV,R
7483,Solar FR 730,FR,solar,0.09913999999999999,6.987305,46.286224,PV,R
4994,Solar FR 731,FR,solar,1.9137699999999997,6.20727500000001,49.360912,PV,R
5104,Solar FR 732,FR,solar,0.67723,3.74633799999999,50.268277,PV,R
4664,Solar FR 733,FR,solar,17.502569999999995,4.79003900000001,44.472991,PV,R
7374,Solar FR 734,FR,solar,0.66964,-1.40503494828143,49.3756247589563,PV,R
5076,Solar FR 735,FR,solar,8.47849,6.69067400000001,43.612217,PV,R
4567,Solar FR 736,FR,solar,13.865880000000002,1.768799,42.609706,PV,R
4884,Solar FR 737,FR,solar,6.60868,4.57031200000001,47.864774,PV,R
5956,Solar FR 738,FR,solar,2.5920199999999998,6.141357,46.890232,PV,R
4691,Solar FR 739,FR,solar,5.03983,4.79003900000001,45.73686,PV,R
4897,Solar FR 740,FR,solar,19.12553,2.966309,48.936935,PV,R
4739,Solar FR 741,FR,solar,7.716180000000001,7.075195,43.636075,PV,R
4919,Solar FR 742,FR,solar,1.49932,1.109619,49.710273,PV,R
4734,Solar FR 743,FR,solar,31.835980000000003,6.108398,44.551335,PV,R
4540,Solar FR 744,FR,solar,46.19149999999999,-1.021729,49.131408,PV,R
4564,Solar FR 745,FR,solar,17.388540000000003,5.130615,45.644768,PV,R
4931,Solar FR 746,FR,solar,1.4085400000000001,2.219238,50.826758,PV,R
6959,Solar FR 747,FR,solar,0.5228,2.59277299999999,48.451066,PV,R
5063,Solar FR 748,FR,solar,17.5342,3.54858400000001,43.365126,PV,R
6067,Solar FR 749,FR,solar,125.13182000000133,2.878418,42.625876,PV,R
2642,Solar FR 750,FR,solar,0.44608000000000003,6.624756,49.432413,PV,R
7356,Solar FR 751,FR,solar,56.120450000000005,4.559326,43.826601,PV,R
4798,Solar FR 752,FR,solar,4.818274999999999,6.30615199999999,46.912751,PV,R
4612,Solar FR 753,FR,solar,26.270559999999985,2.30712900000001,45.897655,PV,R
4929,Solar FR 754,FR,solar,0.52596,1.83471699999999,50.903033,PV,R
7348,Solar FR 755,FR,solar,0.5781999999999999,5.1859255724842,48.3627715612059,PV,R
4704,Solar FR 756,FR,solar,12.337780000000006,4.76806599999999,46.581518,PV,R
4997,Solar FR 757,FR,solar,8.986270000000001,7.19604499999999,47.923705,PV,R
6931,Solar FR 758,FR,solar,15.08817,-0.220223990096185,44.9482641324372,PV,R
7363,Solar FR 759,FR,solar,0.31658,6.16150295950575,48.3988947819673,PV,R
7821,Solar FR 760,FR,solar,25.82776399999999,5.46020499999999,45.313529,PV,R
4598,Solar FR 761,FR,solar,28.426507000000004,3.449707,43.651975,PV,R
4497,Solar FR 762,FR,solar,8.350110000000003,-0.604247999999991,44.73893,PV,R
7364,Solar FR 763,FR,solar,2.7420500000000008,5.05371100000001,48.334343,PV,R
5014,Solar FR 764,FR,solar,7.603261000000001,7.65747100000001,48.654686,PV,R
5041,Solar FR 765,FR,solar,3.2331000000000003,0.0329589999999936,48.777913,PV,R
5011,Solar FR 766,FR,solar,0.8949660000000002,7.66845700000001,48.589326,PV,R
5054,Solar FR 767,FR,solar,1.8848200000000004,3.19702100000001,47.554287,PV,R
4759,Solar FR 768,FR,solar,6.709200000000001,5.306396,45.775186,PV,R
5012,Solar FR 769,FR,solar,2.741567,7.63549799999999,48.502048,PV,R
4920,Solar FR 770,FR,solar,3.299890000000001,1.75781199999999,50.485474,PV,R
4724,Solar FR 771,FR,solar,13.141139999999996,6.097412,43.141078,PV,R
4496,Solar FR 772,FR,solar,205.71954599999995,-0.428466999999993,43.818675,PV,R
4506,Solar FR 773,FR,solar,22.967250000000007,-0.51635699999999,45.213004,PV,R
2662,Wind DE 1,DE,wind,53.75999999999999,6.943359,49.389524,WD,R
2821,Wind DE 2,DE,wind,18.1,11.184082,48.078079,WD,R
2673,Wind DE 3,DE,wind,37.800000000000004,8.32763700000001,49.009051,WD,R
2678,Wind DE 4,DE,wind,74.35,8.393555,49.901711,WD,R
2632,Wind DE 5,DE,wind,59.05,10.184326,52.247983,WD,R
2693,Wind DE 6,DE,wind,13.3,6.624756,51.11042,WD,R
6022,Wind DE 7,DE,wind,50.74999999999997,12.392578,53.271783,WD,R
5013,Wind DE 8,DE,wind,11.25,7.66845700000001,48.385442,WD,R
2903,Wind DE 9,DE,wind,159.17500000000004,11.030273,49.993615,WD,R
2438,Wind DE 10,DE,wind,13.549999999999999,9.92065400000001,54.927142,WD,R
2915,Wind DE 11,DE,wind,17.5,9.953613,53.813626,WD,R
2876,Wind DE 12,DE,wind,60.54999999999998,8.69018599999999,51.706608,WD,R
3042,Wind DE 13,DE,wind,9.5,12.744141,48.799627,WD,R
2780,Wind DE 14,DE,wind,24.0,8.569336,48.777913,WD,R
2665,Wind DE 15,DE,wind,187.39000000000013,7.00927699999999,50.092393,WD,R
2719,Wind DE 16,DE,wind,3.0,7.020264,51.495065,WD,R
7843,Wind DE 17,DE,wind,53.55999999999999,9.503174,49.781264,WD,R
7660,Wind DE 18,DE,wind,33.330000000000005,10.755615,48.019324,WD,R
2700,Wind DE 19,DE,wind,63.72999999999999,6.61376999999999,51.631657,WD,R
2757,Wind DE 20,DE,wind,413.78000000000065,7.26196300000001,53.376775,WD,R
2749,Wind DE 21,DE,wind,4.68,7.50366199999999,51.495065,WD,R
2781,Wind DE 22,DE,wind,3.45,8.481445,49.28214,WD,R
2398,Wind DE 23,DE,wind,2.8,13.688965,50.562304,WD,R
7652,Wind DE 24,DE,wind,9.6,9.03076200000001,53.087426,WD,R
7451,Wind DE 25,DE,wind,37.6,6.624756,49.546598,WD,R
2956,Wind DE 26,DE,wind,8.8,12.337646,50.597186,WD,R
2934,Wind DE 27,DE,wind,116.70999999999998,10.437012,53.265213,WD,R
2643,Wind DE 28,DE,wind,38.035,6.74560499999999,49.460984,WD,R
2666,Wind DE 29,DE,wind,76.45999999999998,7.382812,50.373496,WD,R
2880,Wind DE 30,DE,wind,63.55,8.87695299999999,52.988337,WD,R
2637,Wind DE 31,DE,wind,41.5,12.930908,52.462704,WD,R
2811,Wind DE 32,DE,wind,400.64000000000067,10.096436,48.79239,WD,R
2973,Wind DE 33,DE,wind,185.02499999999986,13.447266,51.296276,WD,R
2722,Wind DE 34,DE,wind,4.0,6.82251000000001,51.330612,WD,R
2658,Wind DE 35,DE,wind,49.75000000000001,7.877197,48.502048,WD,R
7576,Wind DE 36,DE,wind,15.900000000000002,8.54736300000001,51.896834,WD,R
2649,Wind DE 37,DE,wind,268.9600000000001,6.56982399999999,50.401515,WD,R
2859,Wind DE 38,DE,wind,67.48999999999998,9.26147499999999,51.027576,WD,R
2884,Wind DE 39,DE,wind,1534.4029999999925,9.239502,53.904338,WD,R
6021,Wind DE 40,DE,wind,5.0,13.216553,53.572938,WD,R
2430,Wind DE 41,DE,wind,214.39199999999997,8.86596699999999,55.072078,WD,R
5826,Wind DE 42,DE,wind,41.849999999999994,11.502686,54.565693,WD,R
7615,Wind DE 43,DE,wind,77.60000000000001,12.128906,53.572938,WD,R
2762,Wind DE 44,DE,wind,91.09000000000002,7.70141600000001,52.247983,WD,R
7725,Wind DE 45,DE,wind,53.80499999999998,8.06396500000001,50.812877,WD,R
2702,Wind DE 46,DE,wind,11.05,7.83325200000001,51.713416,WD,R
2989,Wind DE 47,DE,wind,28.700000000000006,14.611816,52.126744,WD,R
2886,Wind DE 48,DE,wind,185.77500000000012,9.239502,53.041213,WD,R
7769,Wind DE 49,DE,wind,144.358,12.062988,50.868378,WD,R
7721,Wind DE 50,DE,wind,57.09999999999999,7.94311499999999,51.801822,WD,R
7748,Wind DE 51,DE,wind,35.08,7.17407200000001,49.396675,WD,R
5936,Wind DE 52,DE,wind,47.44999999999999,7.163086,52.84923,WD,R
5821,Wind DE 53,DE,wind,0.3,12.875977,54.718275,WD,R
2874,Wind DE 54,DE,wind,27.200000000000003,8.95385700000001,51.98488,WD,R
2964,Wind DE 55,DE,wind,17.95,12.689209,51.310013,WD,R
7703,Wind DE 56,DE,wind,141.4500000000001,6.229248,50.979182,WD,R
2812,Wind DE 57,DE,wind,72.7,10.206299,48.625647,WD,R
2635,Wind DE 58,DE,wind,14.7,12.480469,51.316881,WD,R
2746,Wind DE 59,DE,wind,25.85,7.69043,51.351201,WD,R
2838,Wind DE 60,DE,wind,16.1,8.81103500000001,50.141706,WD,R
2830,Wind DE 61,DE,wind,0.8,11.843262,48.871941,WD,R
2864,Wind DE 62,DE,wind,92.495,9.547119,51.310013,WD,R
2670,Wind DE 63,DE,wind,50.93,8.41552700000001,49.203243,WD,R
7611,Wind DE 64,DE,wind,194.39999999999986,7.965088,52.456009,WD,R
7649,Wind DE 65,DE,wind,2.4000000000000004,7.54760699999999,51.034486,WD,R
5380,Wind DE 66,DE,wind,93.90499999999997,6.70165999999999,52.200874,WD,R
2743,Wind DE 67,DE,wind,49.57499999999999,8.25073199999999,50.930738,WD,R
2988,Wind DE 68,DE,wind,41.15,14.80957,51.144894,WD,R
2858,Wind DE 69,DE,wind,120.33,9.36035199999999,49.603591,WD,R
2893,Wind DE 70,DE,wind,36.9,10.788574,49.958288,WD,R
2689,Wind DE 71,DE,wind,29.610000000000003,6.37207,51.220647,WD,R
5378,Wind DE 72,DE,wind,0.055,6.20727500000001,52.509535,WD,R
2849,Wind DE 73,DE,wind,129.30000000000007,8.45947300000001,50.792047,WD,R
2944,Wind DE 74,DE,wind,273.4150000000003,11.777344,50.268277,WD,R
2981,Wind DE 75,DE,wind,34.18000000000001,13.414307,52.596375,WD,R
2954,Wind DE 76,DE,wind,14.600000000000001,12.799072,50.847573,WD,R
2855,Wind DE 77,DE,wind,13.2,8.97583,50.092393,WD,R
2937,Wind DE 78,DE,wind,165.65000000000006,10.887451,53.949621,WD,R
3032,Wind DE 79,DE,wind,16.9,10.678711,52.308479,WD,R
7653,Wind DE 80,DE,wind,19.95,7.998047,51.76784,WD,R
3013,Wind DE 81,DE,wind,18.35,11.052246,50.408518,WD,R
2732,Wind DE 82,DE,wind,157.63,7.064209,51.658927,WD,R
7560,Wind DE 83,DE,wind,156.1,10.008545,49.61071,WD,R
7877,Wind DE 84,DE,wind,7.9,6.811523,50.771208,WD,R
2816,Wind DE 85,DE,wind,26.689999999999998,10.83252,48.625647,WD,R
2648,Wind DE 86,DE,wind,67.05,6.64672900000001,49.688955,WD,R
7848,Wind DE 87,DE,wind,30.200000000000003,13.128662,50.958427,WD,R
7478,Wind DE 88,DE,wind,6.0,12.98584,51.76784,WD,R
7728,Wind DE 89,DE,wind,19.2,10.447998,48.458352,WD,R
3002,Wind DE 90,DE,wind,33.7,13.64502,52.422523,WD,R
7852,Wind DE 91,DE,wind,6.0,8.4375,51.957807,WD,R
2870,Wind DE 92,DE,wind,661.7799999999999,8.81103500000001,51.665741,WD,R
7815,Wind DE 93,DE,wind,7.699999999999999,12.623291,51.062113,WD,R
2970,Wind DE 94,DE,wind,241.24000000000026,13.359375,52.099757,WD,R
2773,Wind DE 95,DE,wind,67.175,8.11889599999999,53.298056,WD,R
2766,Wind DE 96,DE,wind,8.875,7.93212900000001,52.281602,WD,R
7518,Wind DE 97,DE,wind,108.85000000000001,8.129883,50.303376,WD,R
2982,Wind DE 98,DE,wind,60.20000000000001,13.897705,52.469397,WD,R
2943,Wind DE 99,DE,wind,3.375,12.788086,50.611132,WD,R
5969,Wind DE 100,DE,wind,78.2,9.327393,53.722717,WD,R
5906,Wind DE 101,DE,wind,126.35000000000001,13.304443,53.794162,WD,R
2744,Wind DE 102,DE,wind,12.9,7.470703,51.351201,WD,R
7868,Wind DE 103,DE,wind,4.0,8.756104,50.198001,WD,R
3026,Wind DE 104,DE,wind,199.58999999999995,13.172607,51.733833,WD,R
7373,Wind DE 105,DE,wind,78.85000000000001,14.4659923242764,53.297671580175,WD,R
6024,Wind DE 106,DE,wind,133.19999999999996,14.414062,52.261434,WD,R
7473,Wind DE 107,DE,wind,126.06499999999994,13.94165,53.186288,WD,R
2967,Wind DE 108,DE,wind,48.675000000000004,12.139893,52.335339,WD,R
2738,Wind DE 109,DE,wind,53.825,7.92114300000001,50.812877,WD,R
2708,Wind DE 110,DE,wind,4.6,6.987305,51.048301,WD,R
7780,Wind DE 111,DE,wind,21.599999999999998,11.019287,48.443778,WD,R
2999,Wind DE 112,DE,wind,42.7,13.601074,54.110943,WD,R
2899,Wind DE 113,DE,wind,30.15,9.77783200000001,51.978113,WD,R
2684,Wind DE 114,DE,wind,27.3,6.240234,50.916887,WD,R
7257,Wind DE 115,DE,wind,53.19999999999998,8.50341800000001,47.960502,WD,R
3020,Wind DE 116,DE,wind,123.99999999999997,12.249756,53.337433,WD,R
5970,Wind DE 117,DE,wind,74.49999999999997,13.348389,53.625095,WD,R
2797,Wind DE 118,DE,wind,9.899999999999999,9.327393,48.734455,WD,R
7258,Wind DE 119,DE,wind,3.0,6.81152323834133,50.9238131802869,WD,R
7474,Wind DE 120,DE,wind,39.99999999999999,8.41552700000001,53.179704,WD,R
2824,Wind DE 121,DE,wind,186.22,11.359863,48.850258,WD,R
7472,Wind DE 122,DE,wind,23.700000000000003,11.722412,53.625095,WD,R
2861,Wind DE 123,DE,wind,73.19999999999997,8.89892600000001,51.344339,WD,R
2534,Wind DE 124,DE,wind,3.6,8.19580100000001,56.474628,WD,R
3035,Wind DE 125,DE,wind,10.7,13.579102,51.096623,WD,R
2725,Wind DE 126,DE,wind,16.400000000000002,6.987305,51.583897,WD,R
2833,Wind DE 127,DE,wind,3.05,12.293701,48.661943,WD,R
2994,Wind DE 128,DE,wind,200.30000000000013,12.205811,53.761702,WD,R
2755,Wind DE 129,DE,wind,92.00000000000003,7.22900399999999,52.796119,WD,R
2760,Wind DE 130,DE,wind,74.67500000000003,7.67944299999999,51.978113,WD,R
2753,Wind DE 131,DE,wind,372.6399999999998,7.13012700000001,52.214339,WD,R
3022,Wind DE 132,DE,wind,106.94999999999996,11.799316,53.553363,WD,R
2857,Wind DE 133,DE,wind,52.44699999999998,9.503174,49.724479,WD,R
2710,Wind DE 134,DE,wind,2.2,6.92138699999999,50.771208,WD,R
2640,Wind DE 135,DE,wind,31.500000000000004,7.877197,47.709762,WD,R
2866,Wind DE 136,DE,wind,11.2,8.756104,52.011937,WD,R
2638,Wind DE 137,DE,wind,16.5,9.36035199999999,49.908787,WD,R
7361,Wind DE 138,DE,wind,30.91,9.27246099999999,53.67068,WD,R
2904,Wind DE 139,DE,wind,104.93,11.304932,49.453843,WD,R
7836,Wind DE 140,DE,wind,92.48099999999995,12.315674,53.265213,WD,R
2898,Wind DE 141,DE,wind,102.64999999999998,9.83276399999999,51.467697,WD,R
6026,Wind DE 142,DE,wind,186.02500000000006,12.963867,51.842566,WD,R
2664,Wind DE 143,DE,wind,56.19,7.36083999999999,49.325122,WD,R
2699,Wind DE 144,DE,wind,31.900000000000002,6.591797,51.454007,WD,R
2734,Wind DE 145,DE,wind,11.95,7.22900399999999,51.536086,WD,R
7716,Wind DE 146,DE,wind,21.599999999999998,14.436035,52.113252,WD,R
2936,Wind DE 147,DE,wind,143.05,11.45874,53.566414,WD,R
3041,Wind DE 148,DE,wind,23.400000000000002,13.128662,51.027576,WD,R
2828,Wind DE 149,DE,wind,3.5,11.590576,48.268569,WD,R
7539,Wind DE 150,DE,wind,278.52000000000015,7.50366199999999,50.268277,WD,R
3014,Wind DE 151,DE,wind,201.92999999999998,7.19604499999999,52.902276,WD,R
6042,Wind DE 152,DE,wind,85.30999999999996,8.81103500000001,52.589701,WD,R
2626,Wind DE 153,DE,wind,88.77499999999998,9.16259800000001,52.52959,WD,R
2770,Wind DE 154,DE,wind,342.9000000000008,7.998047,53.553363,WD,R
2897,Wind DE 155,DE,wind,4.2,9.74487300000001,51.624837,WD,R
2862,Wind DE 156,DE,wind,299.9800000000003,9.62402299999999,50.861444,WD,R
2991,Wind DE 157,DE,wind,105.39299999999999,12.271729,54.065836,WD,R
3043,Wind DE 158,DE,wind,66.82,9.25048800000001,51.76784,WD,R
3015,Wind DE 159,DE,wind,36.74999999999999,8.481445,50.659908,WD,R
7831,Wind DE 160,DE,wind,11.65,7.338867,52.502848,WD,R
2659,Wind DE 161,DE,wind,73.605,7.70141600000001,49.403825,WD,R
2851,Wind DE 162,DE,wind,24.0,8.756104,50.240179,WD,R
2863,Wind DE 163,DE,wind,48.0,9.52514600000001,51.193115,WD,R
2901,Wind DE 164,DE,wind,78.51000000000003,11.184082,50.212064,WD,R
3034,Wind DE 165,DE,wind,13.974999999999998,12.974854,50.604159,WD,R
2961,Wind DE 166,DE,wind,8.399999999999999,13.820801,51.013755,WD,R
3008,Wind DE 167,DE,wind,13.61,6.73461900000001,50.854509,WD,R
7367,Wind DE 168,DE,wind,17.75,7.25249226526137,53.3790348087155,WD,R
2976,Wind DE 169,DE,wind,3.3,13.831787,52.254709,WD,R
2895,Wind DE 170,DE,wind,43.199999999999996,10.085449,49.95122,WD,R
3012,Wind DE 171,DE,wind,72.05000000000003,12.381592,51.268789,WD,R
6043,Wind DE 172,DE,wind,0.9500000000000001,8.59130900000001,53.028,WD,R
2918,Wind DE 173,DE,wind,53.07999999999999,9.88769499999999,53.442264,WD,R
2905,Wind DE 174,DE,wind,226.62000000000003,11.019287,51.47454,WD,R
2879,Wind DE 175,DE,wind,197.7349999999999,8.393555,53.343993,WD,R
2720,Wind DE 176,DE,wind,2.3,6.855469,51.460852,WD,R
3004,Wind DE 177,DE,wind,2.3,8.02001999999999,48.640169,WD,R
2931,Wind DE 178,DE,wind,69.50999999999999,11.744385,52.227799,WD,R
7255,Wind DE 179,DE,wind,202.15,13.51293287611,52.7027848953608,WD,R
2756,Wind DE 180,DE,wind,496.21000000000004,7.37182599999999,53.061025,WD,R
2685,Wind DE 181,DE,wind,54.610000000000014,6.47094700000001,50.833698,WD,R
2800,Wind DE 182,DE,wind,5.4,9.34936500000001,49.030665,WD,R
2957,Wind DE 183,DE,wind,73.3,12.5354,50.792047,WD,R
2764,Wind DE 184,DE,wind,45.42000000000001,8.20678699999999,52.038977,WD,R
5829,Wind DE 185,DE,wind,21.2,13.172607,52.301761,WD,R
2965,Wind DE 186,DE,wind,4.0,11.865234,52.099757,WD,R
3040,Wind DE 187,DE,wind,599.8050000000009,11.755371,52.736292,WD,R
7737,Wind DE 188,DE,wind,178.7500000000002,8.85498000000001,51.385495,WD,R
3033,Wind DE 189,DE,wind,37.2,8.25073199999999,51.801822,WD,R
2972,Wind DE 190,DE,wind,466.9750000000002,13.919678,51.896834,WD,R
7828,Wind DE 191,DE,wind,36.949999999999996,14.315186,52.261434,WD,R
5903,Wind DE 192,DE,wind,274.19000000000034,7.85522499999999,49.94415,WD,R
2912,Wind DE 193,DE,wind,42.5,9.942627,52.200874,WD,R
3018,Wind DE 194,DE,wind,77.18000000000002,7.23998999999999,52.703019,WD,R
2846,Wind DE 195,DE,wind,8.36,8.800049,49.930008,WD,R
7490,Wind DE 196,DE,wind,57.559999999999974,8.481445,49.830896,WD,R
2877,Wind DE 197,DE,wind,211.35999999999999,8.47045899999999,52.948638,WD,R
2675,Wind DE 198,DE,wind,292.02999999999986,7.72338899999999,49.79545,WD,R
2978,Wind DE 199,DE,wind,8.4,13.447266,52.435921,WD,R
2902,Wind DE 200,DE,wind,26.900000000000002,11.019287,49.632062,WD,R
2924,Wind DE 201,DE,wind,18.54,10.151367,54.354956,WD,R
2881,Wind DE 202,DE,wind,135.14999999999998,8.986816,52.822683,WD,R
3030,Wind DE 203,DE,wind,630.2350000000004,9.40429699999999,54.74365,WD,R
2968,Wind DE 204,DE,wind,19.05,12.381592,52.562995,WD,R
2837,Wind DE 205,DE,wind,227.0270000000001,9.66796899999999,50.541363,WD,R
2692,Wind DE 206,DE,wind,104.82,6.547852,51.062113,WD,R
2646,Wind DE 207,DE,wind,22.75,6.52587899999999,49.965356,WD,R
2682,Wind DE 208,DE,wind,47.63999999999998,6.547852,50.993014,WD,R
2624,Wind DE 209,DE,wind,34.025000000000006,8.32763700000001,53.107217,WD,R
7812,Wind DE 210,DE,wind,21.0,6.84448199999999,49.346599,WD,R
2975,Wind DE 211,DE,wind,0.8,14.403076,51.795027,WD,R
2962,Wind DE 212,DE,wind,13.5,12.744141,52.569673,WD,R
2979,Wind DE 213,DE,wind,4.0,13.051758,52.643063,WD,R
2771,Wind DE 214,DE,wind,185.61000000000007,8.085938,53.618579,WD,R
7377,Wind DE 215,DE,wind,53.95499999999998,12.3512576090538,54.2910676840457,WD,R
2679,Wind DE 216,DE,wind,101.41999999999997,8.10791000000001,50.394512,WD,R
2950,Wind DE 217,DE,wind,8.35,11.722412,50.583237,WD,R
5819,Wind DE 218,DE,wind,54.5,9.34936500000001,53.566414,WD,R
7785,Wind DE 219,DE,wind,9.4,9.12963899999999,51.144894,WD,R
6025,Wind DE 220,DE,wind,12.149999999999999,13.205566,52.842595,WD,R
2704,Wind DE 221,DE,wind,22.799999999999997,7.31689499999999,51.51558,WD,R
2919,Wind DE 222,DE,wind,251.6293000000001,9.75585899999999,54.303704,WD,R
7870,Wind DE 223,DE,wind,22.087,9.07470700000001,52.167194,WD,R
7734,Wind DE 224,DE,wind,16.650000000000002,6.635742,49.837982,WD,R
2778,Wind DE 225,DE,wind,9.899999999999999,8.78906199999999,47.791016,WD,R
2808,Wind DE 226,DE,wind,9.35,10.17334,48.494768,WD,R
2698,Wind DE 227,DE,wind,140.23000000000005,6.273193,51.618017,WD,R
2888,Wind DE 228,DE,wind,58.90000000000002,9.40429699999999,53.904338,WD,R
7456,Wind DE 229,DE,wind,174.04999999999987,7.39379900000001,52.536273,WD,R
2958,Wind DE 230,DE,wind,14.0,12.700195,51.117317,WD,R
